productkey|currencyalternatekey|first_name|last_name|orderdatekey|orderquantity|unitprice|secretcode
536|USD|Hughes|Lauren|2013-02-17|1|29.99|3138a54b1b
536|USD|Jackson|Isabella|2013-02-04|1|29.99|4e824a876e
536|USD|Jai|Colleen|2013-02-01|1|29.99|b252601e5f
536|USD|James|Angel|2013-02-01|1|29.99|57f60f9992
536|USD|Lee|Tyler|2013-02-16|1|29.99|de2ff26d58
536|USD|Lopez|Logan|2013-02-12|1|29.99|38dd517b57
536|USD|Madan|Janelle|2013-01-23|1|29.99|90112aa472
536|USD|Malhotra|Pamela|2013-02-16|1|29.99|e48b97575f
536|USD|Miller|Alexandra|2013-02-09|1|29.99|b418bcfa8a
536|USD|Miller|Alyssa|2013-01-31|1|29.99|7723c9d87e
536|USD|Moreno|Kendra|2013-02-06|1|29.99|7fb54b715f
536|USD|Munoz|Kristi|2013-01-28|1|29.99|e2ce6f61fd
536|USD|Parker|Kyle|2013-02-09|1|29.99|976074a7f3
536|USD|Phillips|Mary|2013-02-15|1|29.99|b99d9567cd
536|USD|Richardson|Sebastian|2013-02-07|1|29.99|69e7e75630
536|USD|Robinson|Andrew|2013-01-09|1|29.99|7a39d2d448
536|USD|Robinson|Justin|2013-02-13|1|29.99|d186393dbc
536|USD|Rogers|Jada|2013-02-11|1|29.99|267c4bae15
536|USD|Ross|Benjamin|2013-01-26|1|29.99|d3281573e5
536|USD|Russell|Lauren|2013-02-16|1|29.99|f33267501b
536|USD|Russell|Mariah|2013-02-05|1|29.99|9cfc9bb5be
536|USD|Sanchez|Frederick|2013-02-16|1|29.99|2d29afbead
536|USD|Scott|Morgan|2013-02-04|1|29.99|32c8fb9daa
536|USD|Shen|Alvin|2013-02-16|1|29.99|be5ce533b6
536|USD|Washington|Oscar|2013-02-05|1|29.99|96fb84ba14
536|USD|Watson|Eduardo|2013-02-04|1|29.99|22d5f9833a
537|AUD|Alvarez|Kari|2012-12-30|1|35|8a65b84505
537|AUD|Chande|Raul|2013-01-30|1|35|18b85ff9ae
537|AUD|Chander|Damien|2013-01-13|1|35|cf16c6da88
537|AUD|Gutierrez|Frank|2013-01-30|1|35|5743e6ffaf
537|AUD|Hu|Alvin|2012-12-30|1|35|849f98a891
537|AUD|Kapoor|Patricia|2013-02-02|1|35|c030b7d158
537|AUD|Kapoor|Ruben|2013-01-11|1|35|bf4f219b35
537|AUD|Lal|Nicolas|2013-02-21|1|35|6f76974da6
537|AUD|Lin|Wesley|2013-01-28|1|35|f379398360
537|AUD|Lopez|Heidi|2013-01-21|1|35|3fd636d8e0
537|AUD|Mehta|Brett|2013-01-25|1|35|0bda8c9df9
537|AUD|Mehta|Marco|2013-01-21|1|35|e585c8727c
537|AUD|Pal|Peter|2013-02-05|1|35|1bb118e1ba
537|AUD|Raje|Gilbert|2013-02-04|1|35|1a0d7896d6
537|AUD|Raji|Willie|2013-01-09|1|35|4e39842db5
537|AUD|Rovira Diez|Pablo|2013-02-08|1|35|6e1dff2677
537|AUD|Ruiz|Julio|2013-01-23|1|35|1074c60b84
537|AUD|Sara|Edgar|2013-01-22|1|35|9a5854412f
537|AUD|Shan|Sheena|2013-02-17|1|35|cc1d8ffd0e
537|AUD|Vazquez|Lawrence|2013-02-21|1|35|1624800dbe
537|AUD|White|Ashley|2013-02-04|1|35|c44df99c62
537|CAD|Bell|Alexandria|2013-02-04|1|35|34ad6f31dc
537|CAD|Brooks|Bryce|2013-01-29|1|35|7be910c45f
537|CAD|Campbell|Chloe|2013-02-08|1|35|a54b3a6c04
537|CAD|Campbell|Hailey|2013-01-30|1|35|5b7c64daaf
537|CAD|Carter|Jason|2013-02-12|1|35|b5e4e3e786
537|CAD|Coleman|Luke|2013-01-31|1|35|25ca2f1ee0
537|CAD|Foster|Emma|2013-02-22|1|35|d9d540c299
537|CAD|Garcia|Chloe|2013-01-20|1|35|fe10db66e5
537|CAD|Jackson|Charles|2013-02-20|1|35|2d8902e5d2
537|CAD|Jenkins|Alexandra|2013-01-30|1|35|a18446bf66
537|CAD|King|Aaron|2013-01-13|1|35|9743ea8a2d
537|CAD|Perez|Amber|2013-02-12|1|35|261e90c4b1
537|CAD|Peterson|Jessica|2013-02-02|1|35|987c8772eb
537|CAD|Price|Lauren|2013-01-28|1|35|142d820a80
537|CAD|Price|Marissa|2013-02-16|1|35|3a30262c4d
537|CAD|Roberts|Mason|2013-02-13|1|35|93379a8f39
537|CAD|Rodriguez|Nicholas|2013-02-06|1|35|dacd377664
537|CAD|Simmons|Sarah|2013-02-10|1|35|c110538637
537|CAD|Ward|Devin|2013-02-22|1|35|a6cf86ec1e
537|CAD|Young|Adam|2013-02-03|1|35|ff3fd9439b
537|GBP|.קום|Kim|2013-02-13|1|35|bafd5a4be0
537|GBP|Alvarez|Robin|2013-01-12|1|35|4ae0e05d4c
537|GBP|Coleman|Alexis|2013-01-20|1|35|925d2d5078
537|GBP|Deng|Dustin|2013-02-03|1|35|6054e50ae5
537|GBP|Richardson|Ian|2013-02-09|1|35|e3691a94d3
537|GBP|Zhou|Claudia|2013-01-11|1|35|3daf6c0f7f
537|USD|Anderson|Hannah|2013-02-21|1|35|544128f2cd
537|USD|Baker|Angel|2013-02-07|1|35|bfb523ed32
537|USD|Baker|Savannah|2013-02-12|1|35|6cceafa1af
537|USD|Blanco|Lawrence|2013-02-05|1|35|fed855d6b6
537|USD|Brooks|Seth|2013-01-28|1|35|663332952f
537|USD|Bryant|Sarah|2013-02-12|1|35|43567bf848
537|USD|Butler|Angela|2013-01-22|1|35|f162ba5c33
537|USD|Carter|Jordan|2013-02-17|1|35|ce44f41a9c
537|USD|Chande|Alison|2013-01-28|1|35|0b2bacb52d
537|USD|Chande|Darrell|2013-02-08|1|35|c247f54772
537|USD|Chander|Dawn|2013-01-31|1|35|085b8cc0c6
537|USD|Coleman|Noah|2013-02-20|1|35|c67266faed
537|USD|Cook|Ariana|2013-02-22|1|35|3243dbf5a2
537|USD|Cox|Alyssa|2013-01-06|1|35|d02d9d3b6a
537|USD|Cox|Danielle|2013-01-31|1|35|30a060a01e
537|USD|Edwards|Seth|2013-02-17|1|35|3e1f14a822
537|USD|Gao|Cedric|2013-01-30|1|35|0332cc3107
537|USD|Goel|Maurice|2013-02-04|1|35|7ea58ee7ee
537|USD|Gray|Ariana|2013-02-13|1|35|1ffa38bc75
537|USD|Gutierrez|Deanna|2013-02-11|1|35|646a51b8e3
537|USD|Hayes|Caleb|2013-02-15|1|35|a4b73f950b
537|USD|Hayes|Jacqueline|2013-01-28|1|35|f06689412a
537|USD|Henderson|Jessica|2013-02-10|1|35|78de6ff75c
537|USD|Hernandez|Morgan|2013-02-08|1|35|13ca836f54
537|USD|Hill|Wyatt|2013-02-09|1|35|7da0b5580a
537|USD|Kelly|Katelyn|2013-02-05|1|35|697ae0c8b2
537|USD|Lal|Jose|2013-02-15|1|35|28ca2144e4
537|USD|Lewis|Taylor|2013-01-09|1|35|b2959beefa
537|USD|Li|Todd|2013-02-08|1|35|c0b9cf55d9
537|USD|Martinez|Samantha|2013-02-02|1|35|bb513b6c3f
537|USD|Moreno|Jaime|2013-02-01|1|35|ef0be7858c
537|USD|Morgan|Alyssa|2013-02-21|1|35|b8721a19c3
537|USD|Murphy|Zoe|2013-02-18|1|35|37be5f9e1a
537|USD|Pal|Bonnie|2013-02-02|1|35|bddb20b888
537|USD|Parker|Rebecca|2013-01-28|1|35|6b5185a2d3
537|USD|Patterson|Jose|2013-01-30|1|35|649932e737
537|USD|Perez|Kristi|2013-01-10|1|35|f01d17fc24
537|USD|Raje|Tonya|2013-02-12|1|35|4c59deeeda
537|USD|Ramos|Robin|2012-12-31|1|35|6a9f54fb61
537|USD|Reed|Danielle|2013-01-22|1|35|99f9d721e3
537|USD|Richardson|Trinity|2012-12-28|1|35|ea8a51c2eb
537|USD|Rivera|Chloe|2013-02-17|1|35|bff12d6ef1
537|USD|Roberts|Maria|2013-01-08|1|35|1764071a6f
537|USD|Robinson|Robert|2013-02-17|1|35|84e7d37bac
537|USD|Rodriguez|David|2013-01-15|1|35|577a6c90fa
537|USD|Rodriguez|Megan|2013-02-08|1|35|9afb0df0a5
537|USD|Rodriguez|Virginia|2013-02-14|1|35|63336626b0
537|USD|Rogers|Xavier|2013-02-04|1|35|29d68fddf7
537|USD|Russell|Spencer|2013-02-02|1|35|f0e6337141
537|USD|Sai|Erick|2013-01-16|1|35|e91fe2f38f
537|USD|Sanders|Brooke|2013-02-13|1|35|ab9c3350aa
537|USD|Shen|Latoya|2013-02-17|1|35|e50f38818d
537|USD|Srini|Clifford|2013-02-17|1|35|eb9101d2d6
537|USD|Stewart|Jennifer|2013-02-21|1|35|aef2d3ddf8
537|USD|Stewart|Patrick|2013-02-17|1|35|ce173f3fee
537|USD|Subram|Tina|2013-02-22|1|35|feb5edce6c
537|USD|Thomas|Christian|2013-01-02|1|35|b419de27c1
537|USD|Torres|Frank|2013-02-22|1|35|9e3d96430f
537|USD|Torres|Jasmine|2013-02-05|1|35|77ea880c43
537|USD|Torres|Richard|2013-02-13|1|35|cf02891768
537|USD|Ward|Makayla|2013-02-09|1|35|f7ae6c22a0
537|USD|Williams|Seth|2013-02-15|1|35|21cb7e7f59
537|USD|Wilson|Kaitlyn|2013-02-08|1|35|5cd56fa917
537|USD|Wu|Darryl|2013-02-22|1|35|a21f911398
537|USD|Xie|Rafael|2013-02-20|1|35|f787b3ecb0
537|USD|Young|Aaron|2013-02-06|1|35|89b4413ce8
537|USD|Zhang|Dennis|2013-02-10|1|35|f7bf4f99fc
538|AUD|Alexander|Austin|2013-02-15|1|21.49|45b8381a72
538|AUD|Arun|Bryant|2013-02-01|1|21.49|f2a3ad5738
538|AUD|Carlson|Jose|2013-02-07|1|21.49|187044de06
538|AUD|Jimenez|Kathleen|2013-01-15|1|21.49|bd53d7aa6f
538|AUD|Ma|Cara|2013-02-09|1|21.49|b186fd1522
538|AUD|Pal|Gilbert|2013-01-21|1|21.49|5976acf126
538|AUD|Raman|Allen|2013-02-21|1|21.49|a4bd7022ac
538|AUD|Russell|Stephanie|2013-02-10|1|21.49|71a3934cae
538|AUD|Yang|Hunter|2013-02-01|1|21.49|e1023727bd
538|AUD|Zeng|Louis|2013-01-11|1|21.49|4458529378
538|AUD|Zeng|Wesley|2013-02-10|1|21.49|b979331786
538|CAD|Alexander|Elijah|2013-02-20|1|21.49|a6b2833b1c
538|CAD|Bailey|Marcus|2013-01-30|1|21.49|bf19e1645c
538|CAD|Carter|Bailey|2013-02-09|1|21.49|6821992ea6
538|CAD|Chen|James|2013-01-30|1|21.49|0800f9c8c3
538|CAD|Lopez|Katelyn|2013-02-09|1|21.49|9060cc2524
538|CAD|Roberts|Mason|2013-02-10|1|21.49|b2d96492bf
538|CAD|Walker|Isabella|2013-01-03|1|21.49|1a63f06328
538|GBP|Blanco|Gina|2013-02-22|1|21.49|22767b617d
538|GBP|Chow|Jamie|2013-02-15|1|21.49|6c52652edf
538|GBP|Garcia|Francisco|2013-02-11|1|21.49|6b315a7b8b
538|GBP|Gill|Cheryl|2013-02-20|1|21.49|f1d05f6dac
538|GBP|Green|Luke|2013-02-04|1|21.49|2be0096b2f
538|GBP|Jai|Kelsey|2013-02-15|1|21.49|436ca389e2
538|GBP|Kovár|Abby|2013-01-13|1|21.49|1c19a1055c
538|GBP|Lopez|Geoffrey|2013-02-08|1|21.49|1abf4ba500
538|GBP|Luo|Kara|2013-02-11|1|21.49|2921f07e52
538|GBP|Nath|Nichole|2013-01-28|1|21.49|50d1ac5fcb
538|GBP|Rai|Sheena|2013-01-29|1|21.49|540b6cf4a8
538|GBP|Robinson|Nicole|2013-02-03|1|21.49|73ba52948a
538|GBP|Romero|Melinda|2013-02-13|1|21.49|d9a31ceb30
538|GBP|Ruiz|Jaime|2012-12-31|1|21.49|ff6c4e4a19
538|GBP|Sai|Dominique|2013-02-01|1|21.49|97df9b9f1f
538|GBP|Sanchez|Darren|2013-02-03|1|21.49|b7e4de47f0
538|GBP|Schmidt|Dana|2012-12-30|1|21.49|66e2a63bcd
538|GBP|She|Donna|2013-02-02|1|21.49|36b79dd590
538|GBP|Shen|Casey|2013-02-15|1|21.49|b7e734ebc2
538|GBP|Xie|Tommy|2013-02-04|1|21.49|7a1898bd7b
538|USD|Allen|Courtney|2013-01-07|1|21.49|ac0ba532e4
538|USD|Allen|Isaac|2012-12-28|1|21.49|5447d83f2f
538|USD|Anderson|Brandon|2013-02-14|1|21.49|a51de71e26
538|USD|Bailey|Ian|2013-02-08|1|21.49|5ec46becff
538|USD|Barnes|Seth|2013-02-03|1|21.49|31935a0be0
538|USD|Bell|Alexa|2012-12-31|1|21.49|607b77a126
538|USD|Bell|Jacqueline|2013-02-20|1|21.49|f196690525
538|USD|Bryant|Luis|2013-02-18|1|21.49|3281c7e440
538|USD|Campbell|Kaitlyn|2013-01-06|1|21.49|f638641ead
538|USD|Campbell|Mason|2013-02-02|1|21.49|c856712a44
538|USD|Coleman|Grace|2013-02-21|1|21.49|ea668d07cb
538|USD|Diaz|Casey|2013-01-04|1|21.49|a74ba9b75d
538|USD|Diaz|Kristine|2013-02-13|1|21.49|69425dab2d
538|USD|Fernandez|Virginia|2012-12-31|1|21.49|be35e146b5
538|USD|Foster|Hailey|2013-01-29|1|21.49|c23ef26f11
538|USD|Gill|Daisy|2013-02-11|1|21.49|fa6915687a
538|USD|Goldberg|Tamara|2013-01-29|1|21.49|aedc68be68
538|USD|Hall|Megan|2013-01-20|1|21.49|940c8cd4df
538|USD|Hernandez|Jimmy|2013-02-10|1|21.49|6503b2a3cb
538|USD|Hughes|Kelly|2013-02-06|1|21.49|8d0d80a2c5
538|USD|Jones|Jose|2013-01-19|1|21.49|dd7e4b5e7e
538|USD|Kapoor|Janelle|2013-01-29|1|21.49|c460dcc28b
538|USD|Kumar|Calvin|2013-02-03|1|21.49|e912ada121
538|USD|Long|Thomas|2013-02-06|1|21.49|be02f32bca
538|USD|Lopez|Jesse|2013-01-28|1|21.49|d393d28b77
538|USD|Martin|Erik|2013-02-18|1|21.49|dba7452cb8
538|USD|Patterson|Isabel|2013-02-07|1|21.49|622d5b3af3
538|USD|Patterson|Jacqueline|2013-02-13|1|21.49|e0be9676af
538|USD|Phillips|Natalie|2013-01-07|1|21.49|f6eaf07a9d
538|USD|Price|Edward|2013-01-10|1|21.49|c70558838b
538|USD|Ramirez|Sebastian|2013-02-01|1|21.49|4eb53252eb
538|USD|Sanchez|Douglas|2013-02-15|1|21.49|d63378f7ff
538|USD|Sanz|Kristy|2013-01-28|1|21.49|02a3d943e1
538|USD|Serrano|Eddie|2013-02-04|1|21.49|1dbaa5d7d0
538|USD|Serrano|Gary|2013-02-05|1|21.49|f795f2f6a2
538|USD|She|Karen|2013-02-02|1|21.49|eaa5bc087a
538|USD|Shen|Tommy|2013-02-08|1|21.49|646c0a9aa8
538|USD|Washington|Xavier|2013-02-13|1|21.49|09223a6fd7
538|USD|Wright|Kaylee|2013-02-17|1|21.49|b1a30faf52
538|USD|Xu|Gregory|2013-02-11|1|21.49|c1cce24a68
538|USD|Xu|Lacey|2013-02-15|1|21.49|d2fe89462b
538|USD|Yuan|Latoya|2013-02-15|1|21.49|316eb57039
538|USD|Yuan|Nichole|2013-02-17|1|21.49|c9b8d34752
539|AUD|Bradley|Diane|2013-02-04|1|24.99|92df297fdc
539|AUD|Chander|Devon|2013-02-16|1|24.99|3852e3f571
539|AUD|Griffin|Blake|2013-01-31|1|24.99|6cea250da1
539|AUD|Gutierrez|Desiree|2013-02-11|1|24.99|678ed117f0
539|AUD|Jai|Ethan|2013-02-15|1|24.99|4575882e77
539|AUD|Jai|Maurice|2013-01-14|1|24.99|dee0b62a32
539|AUD|Kapoor|Bryant|2013-02-22|1|24.99|596d258e58
539|AUD|Lal|Tommy|2013-02-21|1|24.99|7ef28a79f1
539|AUD|Long|Isabelle|2013-01-20|1|24.99|fa9a5ced7c
539|AUD|Martin|Gerald|2013-02-05|1|24.99|c4f5d17451
539|AUD|Martinez|Cory|2013-02-15|1|24.99|d94aeb2cd6
539|AUD|Mehta|Ann|2013-02-17|1|24.99|b22a9e1799
539|AUD|Moreno|Janet|2013-02-02|1|24.99|2d2ca3b0e5
539|AUD|Rai|Melvin|2012-12-30|1|24.99|7850ba995f
539|AUD|Ramos|Jaime|2013-02-10|1|24.99|55b03bee69
539|AUD|Sai|Kari|2013-02-08|1|24.99|33702deb53
539|AUD|Sanz|Mathew|2013-01-29|1|24.99|3a2a961ed1
539|AUD|Serrano|Diane|2013-02-20|1|24.99|d6cd3f6484
539|AUD|Serrano|Stacy|2013-02-03|1|24.99|7e99414dd7
539|AUD|Sun|Mandy|2013-02-21|1|24.99|c0c223e518
539|AUD|Torres|Neil|2013-01-30|1|24.99|de6509a312
539|AUD|Wang|Roger|2013-01-20|1|24.99|4a1d06547d
539|AUD|Weber|Jarrod|2013-02-13|1|24.99|51621cc8bc
539|AUD|Wood|Sydney|2013-01-07|1|24.99|203afbdf4a
539|CAD|Chapman|Nancy|2013-01-29|1|24.99|6484a632f8
539|CAD|Garcia|Henry|2013-02-08|1|24.99|057823275b
539|CAD|Jenkins|Samantha|2013-02-09|1|24.99|afb2e24a60
539|CAD|Lal|Luke|2013-02-12|1|24.99|607657e40c
539|GBP|Gutierrez|Gina|2013-02-13|1|24.99|1f07053cad
539|GBP|Kapoor|Brenda|2013-01-13|1|24.99|bb6f5ae7a3
539|GBP|Kapoor|Sergio|2013-02-16|1|24.99|21b0d1a947
539|GBP|Li|Caleb|2013-02-13|1|24.99|2c4dfa0f61
539|GBP|Lopez|Courtney|2013-02-08|1|24.99|ccaa575fee
539|GBP|Luo|Chad|2013-01-24|1|24.99|c96f1c21ef
539|GBP|Ma|Stacey|2013-02-02|1|24.99|6591f7b702
539|GBP|Martinez|Michele|2013-02-13|1|24.99|6725e41a12
539|GBP|Munoz|Walter|2013-01-23|1|24.99|e689257bcd
539|GBP|Patel|Heidi|2013-02-08|1|24.99|e2aa62d37e
539|GBP|Rubio|Jimmy|2013-01-26|1|24.99|2b6ea4b6ab
539|GBP|Sanchez|Kari|2013-02-12|1|24.99|6f17235b9c
539|GBP|Serrano|Theodore|2013-01-06|1|24.99|5f6c25dad2
539|GBP|Xu|Derek|2012-12-29|1|24.99|a8405644b8
539|USD|Blue|Kaylee|2013-02-21|1|24.99|04a6b2ab80
539|USD|Campbell|Courtney|2013-02-18|1|24.99|5273cf25b6
539|USD|Campbell|Luis|2013-01-16|1|24.99|4daf5745e4
539|USD|Flores|Aidan|2013-02-04|1|24.99|3aabacacc1
539|USD|Hernandez|Savannah|2013-01-07|1|24.99|2c1123a84a
539|USD|Jackson|Alexander|2013-02-21|1|24.99|77f9fd2988
539|USD|Kelly|Xavier|2013-01-28|1|24.99|aac91eaead
539|USD|Long|Austin|2013-02-17|1|24.99|2a990590b4
539|USD|Luo|Marshall|2013-02-17|1|24.99|83fb428704
539|USD|Ma|Mandy|2013-01-28|1|24.99|838632859f
539|USD|Martin|Jonathan|2013-02-15|1|24.99|4e2468f487
539|USD|Martin|Latasha|2013-01-16|1|24.99|6b83625cf3
539|USD|Morris|Maria|2013-02-21|1|24.99|499080729a
539|USD|Peterson|Hailey|2013-02-07|1|24.99|014f969be4
539|USD|Powell|Ryan|2013-02-04|1|24.99|36c216c8e7
539|USD|Rai|Katrina|2013-02-13|1|24.99|c00ade5ac2
539|USD|Reed|Evan|2013-01-08|1|24.99|6ac5d471c1
539|USD|Rodriguez|Kristina|2013-02-20|1|24.99|881c4b5435
539|USD|Rubio|Frank|2013-02-08|1|24.99|4e6c05b0f7
539|USD|Sanchez|Meredith|2013-02-19|1|24.99|4f3c2b99c1
539|USD|Serventi|Alice|2013-02-18|1|24.99|30d4922c2e
539|USD|Shan|Jason|2013-02-06|1|24.99|4ab499e7a2
539|USD|Shan|Kurt|2013-02-17|1|24.99|bc3aaa7298
539|USD|She|Julie|2013-01-18|1|24.99|5a34dec6f2
539|USD|Suri|Virginia|2013-01-14|1|24.99|513f4d8047
539|USD|Torres|Tabitha|2013-02-04|1|24.99|9e5bf7cc73
539|USD|Washington|Caleb|2013-01-08|1|24.99|ca4ffa3125
539|USD|Williams|Richard|2013-02-03|1|24.99|c5861d04ee
539|USD|Xu|Bradley|2013-02-16|1|24.99|229678dba7
539|USD|Zhang|Adam|2013-01-15|1|24.99|9927c66711
540|AUD|Alexander|Gabriel|2013-02-13|1|32.6|b6b6004b16
540|AUD|Ashe|Kathryn|2013-02-21|1|32.6|9fc129b39e
540|AUD|Carter|Amber|2013-02-11|1|32.6|9f3f59a2e1
540|AUD|Coleman|Ethan|2013-01-03|1|32.6|df8261f2bf
540|AUD|Hall|Jeremiah|2013-01-30|1|32.6|33c5085fc0
540|AUD|Li|Trisha|2013-02-16|1|32.6|1aae060e58
540|AUD|Martin|Ricky|2013-02-08|1|32.6|12ce1f7ad4
540|AUD|Moore|Natalie|2013-02-19|1|32.6|df8686efa1
540|AUD|Pal|Christine|2013-01-25|1|32.6|bd752a651d
540|AUD|Sai|Cesar|2013-01-07|1|32.6|616bb97ba4
540|AUD|Sharma|Christian|2013-02-22|1|32.6|e4f4a8b90f
540|AUD|Sharma|Dustin|2013-02-05|1|32.6|d30b7691db
540|AUD|Sharma|Tony|2013-01-18|1|32.6|5eba18f60a
540|AUD|Suarez|Daisy|2013-02-05|1|32.6|a1bed9e6a4
540|AUD|Suri|Ronald|2013-01-11|1|32.6|ede0e6cc10
540|CAD|Allen|Angel|2013-01-28|1|32.6|d55f88d312
540|CAD|Barnes|Fernando|2013-01-31|1|32.6|54dd7397e2
540|CAD|Carter|Jason|2013-02-05|1|32.6|70722d7b6b
540|CAD|Flores|Isabelle|2013-02-20|1|32.6|cd5b39d4d5
540|CAD|Garcia|Henry|2013-01-29|1|32.6|146bada2cd
540|CAD|Griffin|Jason|2013-02-07|1|32.6|9e3e1e8703
540|CAD|Jackson|Charles|2013-02-20|1|32.6|89f1ec99e7
540|CAD|Jenkins|Samantha|2013-02-21|1|32.6|f9dc785eb9
540|CAD|Miller|Chloe|2013-02-13|1|32.6|de52633617
540|CAD|Morgan|Timothy|2013-02-16|1|32.6|b51a8e68dd
540|CAD|Price|Devin|2013-02-20|1|32.6|cd984fe207
540|CAD|Roberts|Mason|2013-02-02|1|32.6|d84c88c18d
540|CAD|Rogers|Shelby|2013-02-04|1|32.6|c1cb1c9002
540|CAD|Russell|Melanie|2013-01-30|1|32.6|63d3948a38
540|CAD|Simmons|Dylan|2013-02-07|1|32.6|5b0b12c245
540|CAD|Stewart|Jessica|2013-02-09|1|32.6|74ba018315
540|CAD|Thomas|Seth|2013-01-28|1|32.6|e55a4a510e
540|GBP|Anderson|Devin|2012-12-31|1|32.6|caaffca389
540|GBP|Fernandez|Meagan|2013-02-15|1|32.6|4d417054fd
540|GBP|Gonzalez|Rachael|2013-02-22|1|32.6|ee83c6e6a0
540|GBP|Miller|Nathan|2013-01-03|1|32.6|ba48a5fef6
540|GBP|Morris|Caitlin|2013-01-10|1|32.6|92e758b386
540|GBP|Perez|Meredith|2013-01-27|1|32.6|e8bcc45776
540|GBP|Rai|Kelsey|2013-01-10|1|32.6|bcd9236a2f
540|GBP|Raje|Kenneth|2013-01-16|1|32.6|3670abb8a7
540|GBP|Shan|Karla|2013-02-04|1|32.6|b8845fe729
540|USD|Adams|Eric|2013-02-12|1|32.6|36b392d252
540|USD|Allen|Marcus|2013-02-03|1|32.6|c1f598c0a9
540|USD|Alonso|Clinton|2013-01-21|1|32.6|83499634c8
540|USD|Anand|Keith|2013-02-16|1|32.6|c863fa2dd5
540|USD|Arthur|Janelle|2013-02-01|1|32.6|cddb025b1b
540|USD|Brooks|Mackenzie|2013-02-13|1|32.6|496f9492f1
540|USD|Butler|Luke|2013-02-01|1|32.6|f376ebd953
540|USD|Cai|Marshall|2013-01-03|1|32.6|0a0fdbbae4
540|USD|Carlson|Renee|2013-01-30|1|32.6|2529e41d67
540|USD|Carter|Xavier|2013-02-14|1|32.6|9021d03a7e
540|USD|Chande|Brad|2012-12-28|1|32.6|241d172de6
540|USD|Clark|David|2013-02-04|1|32.6|ce3f49ebdd
540|USD|Cox|Victoria|2013-02-16|1|32.6|20178899fc
540|USD|Diaz|Alberto|2013-02-22|1|32.6|92916a3c45
540|USD|Gill|Dana|2013-01-22|1|32.6|1ab7fa9e20
540|USD|Gomez|Marie|2013-01-08|1|32.6|f431a607fc
540|USD|Gonzales|Noah|2013-01-28|1|32.6|03c4ee1284
540|USD|He|Margaret|2013-01-12|1|32.6|cf276ae86b
540|USD|Henderson|Kaitlyn|2012-12-28|1|32.6|3bc1958ac6
540|USD|Hu|Kelli|2013-01-16|1|32.6|d3a1ecacba
540|USD|Hughes|Isabelle|2013-02-17|1|32.6|e95e50a78e
540|USD|James|Abigail|2013-02-04|1|32.6|c350672e6c
540|USD|Jimenez|Monique|2013-02-15|1|32.6|b531cd4d4d
540|USD|Johnson|Joseph|2013-02-07|1|32.6|76782fdce0
540|USD|Kelly|Stephanie|2013-02-19|1|32.6|c9bfb67015
540|USD|Kumar|Kristin|2013-02-12|1|32.6|88c51c4c07
540|USD|Long|Amanda|2013-02-13|1|32.6|61d04f8582
540|USD|Martin|Dana|2013-01-11|1|32.6|7d598fc533
540|USD|Martin|Fernando|2013-01-28|1|32.6|c5ea09a728
540|USD|Mehta|Kristi|2013-01-11|1|32.6|7d1cf8b1d5
540|USD|Moore|Rachel|2013-02-08|1|32.6|44915298e3
540|USD|Patterson|Ethan|2013-02-08|1|32.6|5f703e1981
540|USD|Perry|Brittany|2013-01-29|1|32.6|b399d5eeac
540|USD|Perry|Samantha|2013-02-20|1|32.6|4c9193cf14
540|USD|Peterson|Arianna|2013-02-03|1|32.6|b544e5e4db
540|USD|Peterson|Catherine|2013-02-11|1|32.6|9602956464
540|USD|Ramos|Theodore|2013-01-27|1|32.6|9977a2697b
540|USD|Rana|Ann|2012-12-31|1|32.6|b79bcff307
540|USD|Richardson|Chase|2013-02-17|1|32.6|aa5b212f61
540|USD|Rivera|Anna|2013-01-28|1|32.6|98dde09019
540|USD|Rubio|Gerald|2013-01-22|1|32.6|31672eab08
540|USD|Russell|Paige|2013-02-01|1|32.6|4199ea1cc0
540|USD|Sanchez|Alyssa|2013-01-27|1|32.6|e27763c5d7
540|USD|Sanders|Amanda|2013-01-01|1|32.6|5f91ef91de
540|USD|Sanders|Lauren|2013-01-28|1|32.6|dd1433d9e8
540|USD|Sara|Chelsea|2013-01-28|1|32.6|c7505e9422
540|USD|Scott|Gabriella|2013-02-21|1|32.6|c2cd984f61
540|USD|Suarez|Diane|2013-01-24|1|32.6|aa5887b7bb
540|USD|Tang|Alisha|2013-02-13|1|32.6|baae57c660
540|USD|Thomas|Devin|2013-02-20|1|32.6|46ecbc7dea
540|USD|Turner|Jennifer|2013-02-19|1|32.6|848544aad9
540|USD|Weber|Cindy|2013-02-21|1|32.6|5f350dafbc
540|USD|Wood|Taylor|2013-02-15|1|32.6|9c9d2f1db9
540|USD|Zeng|Rafael|2013-02-01|1|32.6|72c2d7c06c
541|AUD|Anand|Johnny|2013-02-16|1|28.99|65c4563c6d
541|AUD|Lopez|Carla|2013-02-13|1|28.99|d6150490bc
541|AUD|Sanchez|Terrance|2013-02-05|1|28.99|36cf734023
541|AUD|Zhang|Barbara|2013-01-28|1|28.99|c01c2133e5
541|CAD|Foster|Antonio|2013-02-03|1|28.99|2a433393d9
541|CAD|Hill|Alexandra|2013-02-03|1|28.99|2440797fe6
541|CAD|Jackson|Edward|2013-01-11|1|28.99|50b2af4730
541|CAD|Moore|Andrew|2013-02-06|1|28.99|a50b825067
541|CAD|Parker|Katherine|2013-02-13|1|28.99|13c9638749
